census_tract,Tree_Canopy,Affordable_Housing,Parks,Transit_Stop,Bike_Miles,Wifi_Hotspots,School_Density,Library_Count,Small_Business,Grocery_Store
17031271000,18.4,143.0,0.0,9.0,2.445876266658608,0.0,9.0,1.0,38.0,3.0
17031250700,19.0,0.0,0.0,18.0,2.162615536268835,0.0,6.0,3.0,362.0,66.0
17031242500,19.5,61.0,0.0,7.0,1.8050561558100011,0.0,11.0,4.0,231.0,27.0
17031240100,19.5,0.0,0.0,4.0,2.5404294174860764,1.0,4.0,2.0,264.0,18.0
17031222900,19.9,30.0,0.41,3.0,1.3621543999360683,0.0,7.0,3.0,113.0,9.0
17031220700,19.9,0.0,9.01,12.0,1.7583976216106585,0.0,9.0,1.0,361.0,34.0
17031222000,19.9,0.0,1.24,6.0,2.778437689661137,0.0,5.0,2.0,80.0,1.0
17031210900,16.1,0.0,0.16,10.0,3.9201916038483615,0.0,6.0,2.0,411.0,47.0
17031191000,15.2,0.0,0.0,11.0,0.0,0.0,3.0,1.0,206.0,18.0
17031180100,18.6,10.0,4.36,18.0,0.0,0.0,3.0,3.0,264.0,33.0
17031170400,18.8,0.0,0.0,12.0,0.0,0.0,2.0,1.0,238.0,51.0
17031160300,24.8,0.0,0.0,12.0,1.1366908397500353,0.0,5.0,2.0,302.0,44.0
17031150100,19.4,104.0,0.0,9.0,0.3765800583809127,0.0,0.0,2.0,82.0,10.0
17031110100,22.5,0.0,0.0,9.0,6.723679145190245,0.0,4.0,3.0,369.0,56.0
17031081100,17.8,0.0,0.0,6.0,2.641469983960825,0.0,4.0,2.0,384.0,55.0
17031080100,17.8,0.0,0.61,13.0,3.0608839678425723,0.0,6.0,2.0,300.0,7.0
17031061200,23.6,1.0,0.0,3.0,0.1708855918962089,0.0,6.0,3.0,167.0,33.0
17031062400,23.6,98.0,0.0,2.0,1.4994938751716012,0.0,4.0,2.0,145.0,17.0
17031051300,24.3,0.0,0.0,9.0,2.3026335903687243,0.0,6.0,2.0,128.0,9.0
17031040500,28.3,0.0,0.0,4.0,1.737497451498252,0.0,3.0,2.0,202.0,45.0
17031031300,23.5,16.0,1.85,21.0,8.0313585764672,0.0,4.0,2.0,145.0,3.0
17031030100,26.3,114.0,4.11,14.0,2.443058479667852,0.0,3.0,2.0,581.0,116.0
17031020100,26.0,0.0,0.0,7.0,0.0,0.0,5.0,2.0,235.0,26.0
17031750400,28.1,0.0,18.48,3.0,0.0,0.0,2.0,2.0,192.0,27.0
17031600400,13.0,85.0,0.42,13.0,0.835512824720344,0.0,5.0,2.0,178.0,22.0
17031420900,22.1,42.0,0.66,7.0,0.7513495854121394,0.0,6.0,2.0,60.0,4.0
17031730500,21.4,0.0,15.759999999999998,17.0,1.001676909163506,2.0,9.0,1.0,148.0,12.0
17031691500,21.4,0.0,20.240000000000002,11.0,1.6373981741572048,1.0,6.0,3.0,192.0,28.0
17031282400,14.6,0.0,2.55,3.0,2.043793332574442,0.0,5.0,4.0,34.0,3.0
17031282600,14.6,0.0,0.0,5.0,1.3099690246361102,0.0,9.0,2.0,17.0,1.0
17031282900,14.6,0.0,2.63,35.0,2.008305647348397,1.0,13.0,4.0,233.0,52.0
17031612100,15.6,110.0,1.0,9.0,1.0026554906661995,0.0,5.0,2.0,51.0,14.0
17031601500,13.0,0.0,0.49,15.0,0.3559061148794246,0.0,3.0,3.0,187.0,14.0
17031500100,19.3,0.0,27.9,22.0,2.2800420736585205,1.0,9.0,2.0,215.0,18.0
17031460100,19.3,0.0,87.22,20.0,7.418552957482712,0.0,10.0,2.0,183.0,31.0
17031411300,27.5,0.0,72.5,7.0,0.807853252300203,0.0,6.0,2.0,78.0,22.0
17031381700,16.9,0.0,9.69,8.0,0.0,0.0,4.0,2.0,16.0,2.0
17031320100,17.8,14.0,5.83,37.0,5.519338042683958,4.0,2.0,2.0,4527.0,399.0
17031301200,14.9,0.0,1.02,8.0,1.799212007310978,1.0,13.0,1.0,368.0,44.0
17031281000,14.6,0.0,0.0,3.0,1.2324071191322443,0.0,7.0,1.0,30.0,5.0
17031261000,17.9,0.0,0.59,7.0,1.0504121097406636,0.0,8.0,2.0,98.0,12.0
17031250900,19.0,0.0,0.0,10.0,0.6799426269326638,0.0,6.0,2.0,152.0,14.0
17031241900,19.5,0.0,8.85,6.0,2.5507990236884344,0.0,8.0,2.0,100.0,1.0
17031222200,19.9,3.0,1.31,11.0,3.4537792397482145,0.0,6.0,3.0,270.0,38.0
17031180300,18.6,85.0,0.0,7.0,0.0,0.0,4.0,2.0,117.0,16.0
17031140600,23.8,0.0,2.8,13.0,3.0141179037607544,0.0,9.0,3.0,549.0,109.0
17031062200,23.6,51.0,0.0,1.0,2.193078170105162,0.0,5.0,4.0,495.0,42.0
17031491000,22.3,90.0,3.23,8.0,0.8848901679313528,0.0,7.0,2.0,153.0,30.0
17031150300,19.4,4.0,46.95,32.0,1.1343949727390212,1.0,6.0,2.0,387.0,26.0
17031251200,19.0,0.0,0.29,16.0,0.5348758452654585,1.0,11.0,3.0,207.0,43.0
17031600600,13.0,0.0,2.15,7.0,0.6170648233634423,0.0,4.0,2.0,153.0,17.0
17031460900,19.3,0.0,20.27,6.0,2.0795613342511734,2.0,6.0,1.0,205.0,48.0
17031380800,16.9,87.0,0.5,6.0,1.7508351603178018,0.0,7.0,2.0,54.0,9.0
17031284100,14.6,0.0,0.0,10.0,0.3144641836165295,0.0,10.0,3.0,23.0,3.0
17031260200,17.9,0.0,0.98,6.0,2.863773522321784,0.0,6.0,1.0,224.0,42.0
17031221300,19.9,24.0,0.0,9.0,1.563156142669126,0.0,6.0,3.0,367.0,69.0
17031720100,40.5,0.0,5.12,19.0,2.9375608796045154,0.0,5.0,2.0,359.0,42.0
17031310500,10.6,0.0,6.34,4.0,0.2827521609230748,0.0,9.0,2.0,197.0,32.0
17031241400,19.5,128.0,4.74,16.0,2.635515329495647,0.0,13.0,2.0,1225.0,164.0
17031070100,26.3,0.0,0.0,16.0,3.3693049330446634,0.0,2.0,2.0,736.0,160.0
17031380600,16.9,220.0,0.0,1.0,0.254355854310958,0.0,5.0,3.0,11.0,0.0
17031140500,23.8,0.0,0.43000000000000005,9.0,2.379159922459145,0.0,5.0,3.0,324.0,52.0
17031120400,44.2,0.0,0.58,14.0,3.9669950153796014,0.0,3.0,3.0,265.0,21.0
17031282200,14.6,5.0,4.57,5.0,2.716906058982026,0.0,9.0,3.0,160.0,43.0
17031230200,16.5,111.0,0.0,8.0,2.313865948893745,0.0,7.0,2.0,173.0,27.0
17031081700,17.8,4.0,0.0,20.0,3.956962247372554,0.0,5.0,3.0,1976.0,185.0
17031671200,25.9,0.0,0.0,6.0,0.9031676751763624,1.0,6.0,1.0,69.0,11.0
17031340300,13.1,0.0,0.0,1.0,0.4012916039384865,0.0,6.0,4.0,55.0,2.0
17031170900,18.8,0.0,0.0,6.0,0.0,0.0,1.0,1.0,55.0,6.0
17031711000,18.7,0.0,0.32,13.0,1.452180273427337,0.0,10.0,2.0,140.0,22.0
17031690500,21.4,0.0,0.0,17.0,1.7592885404306229,0.0,9.0,2.0,129.0,27.0
17031681300,24.7,0.0,33.84,18.0,1.5999687529690485,0.0,9.0,1.0,100.0,15.0
17031660400,18.5,0.0,0.0,13.0,0.7685265741403156,1.0,6.0,3.0,288.0,44.0
17031620100,12.7,78.0,0.0,6.0,0.0,0.0,13.0,5.0,172.0,34.0
17031611300,15.6,101.0,0.0,8.0,0.0,1.0,11.0,2.0,319.0,52.0
17031580900,12.0,0.0,0.0,10.0,0.7118275624389411,1.0,8.0,2.0,170.0,28.0
17031580400,12.0,30.0,0.0,22.0,0.8365248540620472,0.0,8.0,2.0,281.0,32.0
17031520600,15.8,0.0,18.64,12.0,1.8944465767118872,0.0,3.0,0.0,31.0,1.0
17031491300,22.3,0.0,0.0,8.0,0.0,0.0,8.0,3.0,88.0,16.0
17031450300,22.0,0.0,0.0,33.0,2.130727640162253,0.0,11.0,2.0,338.0,52.0
17031410700,27.5,27.0,11.99,4.0,0.9335111044129388,0.0,7.0,1.0,216.0,52.0
17031400500,21.9,422.0,0.0,6.0,0.2728255032659915,0.0,5.0,3.0,65.0,7.0
17031381100,16.9,0.0,0.25,2.0,0.5424031157266371,0.0,8.0,2.0,66.0,7.0
17031351200,21.6,272.0,0.0,10.0,2.4711205637895337,0.0,10.0,2.0,64.0,10.0
17031290300,17.7,0.0,0.0,4.0,0.6903674575312622,0.0,10.0,1.0,26.0,4.0
17031081400,17.8,3.0,11.71,37.0,2.052390375901577,0.0,3.0,3.0,2714.0,349.0
17031081600,17.8,0.0,0.0,14.0,3.2316247372414697,0.0,5.0,3.0,658.0,108.0
17031081900,17.8,21.0,0.0,3.0,0.3165742577050578,0.0,5.0,2.0,90.0,10.0
17031071600,26.3,0.0,0.84,4.0,1.4315715318278814,0.0,6.0,2.0,42.0,1.0
17031071800,26.3,0.0,0.0,7.0,1.5755077412077736,0.0,8.0,2.0,214.0,47.0
17031291400,17.7,11.0,165.49,19.0,1.328910926951969,1.0,13.0,2.0,99.0,8.0
17031283000,14.6,0.0,0.0,18.0,0.5083860195702725,0.0,11.0,3.0,63.0,29.0
17031271800,18.4,0.0,0.48,4.0,0.7403761175879747,0.0,11.0,1.0,62.0,14.0
17031281300,14.6,84.0,3.26,11.0,1.8547320140781804,1.0,10.0,2.0,72.0,6.0
17031270100,18.4,0.0,0.0,3.0,2.1927241165141567,0.0,9.0,2.0,95.0,7.0
17031271600,18.4,0.0,0.24,3.0,1.001656769181351,0.0,13.0,2.0,51.0,8.0
17031260600,17.9,0.0,0.0,8.0,2.475538599246454,1.0,8.0,1.0,67.0,10.0
17031251000,19.0,0.0,0.0,12.0,0.9391686871410272,2.0,6.0,3.0,191.0,22.0
17031242600,19.5,83.0,0.0,13.0,2.831611202858638,1.0,13.0,3.0,396.0,64.0
17031240200,19.5,0.0,2.18,4.0,2.540387564524042,0.0,5.0,2.0,144.0,17.0
17031241800,19.5,38.0,0.0,9.0,1.669387172677384,0.0,5.0,3.0,245.0,11.0
17031231400,16.5,0.0,6.96,10.0,1.2617659045042364,0.0,10.0,2.0,79.0,1.0
17031221400,19.9,35.0,0.0,14.0,2.3403526676189075,0.0,7.0,3.0,337.0,71.0
17031210300,16.1,0.0,0.79,14.0,1.2432517573590085,0.0,10.0,1.0,345.0,47.0
17031220400,19.9,96.0,0.16,10.0,2.01763583819538,0.0,6.0,1.0,254.0,39.0
17031200200,17.0,0.0,9.92,13.0,1.7452805378821556,0.0,7.0,1.0,362.0,39.0
17031160600,24.8,0.0,58.07,11.0,4.554012830764554,1.0,7.0,2.0,626.0,77.0
17031150600,19.4,0.0,0.0,14.0,0.0,0.0,7.0,3.0,311.0,34.0
17031160400,24.8,14.0,0.0,13.0,3.3309897344823165,0.0,9.0,2.0,493.0,40.0
17031140800,23.8,80.0,1.06,7.0,4.247107316351345,0.0,9.0,3.0,695.0,104.0
17031110200,22.5,73.0,1.73,16.0,2.956267566571086,0.0,4.0,2.0,315.0,42.0
17031081200,17.8,0.0,0.51,16.0,2.589375913841057,0.0,4.0,2.0,1708.0,154.0
17031071700,26.3,0.0,0.0,2.0,0.6831910425391521,0.0,8.0,1.0,127.0,0.0
17031063200,23.6,0.0,0.0,14.0,2.6591392186946576,0.0,2.0,1.0,293.0,36.0
17031071300,26.3,0.0,0.0,7.0,1.4873713056045812,0.0,6.0,2.0,233.0,29.0
17031062100,23.6,8.0,0.0,9.0,2.3772231565602526,0.0,4.0,3.0,1031.0,125.0
17031060300,23.6,0.0,0.21,6.0,0.0,0.0,5.0,3.0,302.0,21.0
17031060700,23.6,9.0,2.42,11.0,0.2321813087623246,0.0,4.0,2.0,226.0,42.0
17031040400,28.3,30.0,23.03,22.0,6.203046592446191,0.0,5.0,3.0,611.0,120.0
17031041000,28.3,0.0,0.0,4.0,1.055283298907481,1.0,3.0,2.0,246.0,50.0
17031030900,26.3,0.0,0.52,18.0,3.585664278671425,0.0,5.0,2.0,617.0,60.0
17031031600,23.5,90.0,0.18,17.0,2.3664448033549115,5.0,6.0,2.0,716.0,129.0
17031032000,23.5,13.0,3.39,6.0,1.3245147148190712,0.0,9.0,3.0,21.0,0.0
17031020800,26.0,2.0,4.1,31.0,1.257582058426287,1.0,6.0,3.0,1210.0,240.0
17031030500,26.3,0.0,6.05,17.0,4.133213654774434,0.0,5.0,2.0,395.0,64.0
17031010300,27.4,111.0,4.8500000000000005,14.0,2.2083478954022677,0.0,5.0,1.0,372.0,30.0
17031010800,27.4,0.0,0.44,10.0,1.5587084378419576,0.0,7.0,3.0,467.0,64.0
17031020500,26.0,0.0,89.63,11.0,2.7266737650049246,0.0,6.0,3.0,377.0,101.0
17031740300,18.6,0.0,2.18,16.0,0.0,1.0,4.0,1.0,174.0,24.0
17031750500,28.1,0.0,15.95,33.0,0.2502666264666242,0.0,8.0,2.0,323.0,50.0
17031810400,19.3,0.0,0.0,0.0,0.0,0.0,1.0,1.0,40.0,5.0
17031710800,18.7,85.0,0.77,18.0,1.6280973174656324,4.0,10.0,2.0,205.0,28.0
17031711500,18.7,0.0,0.0,9.0,1.18266767425147,0.0,6.0,2.0,45.0,3.0
17031110300,22.5,0.0,4.97,24.0,0.9259732986447132,0.0,5.0,2.0,159.0,8.0
17031081300,17.8,0.0,8.21,11.0,1.0038426118654586,1.0,2.0,2.0,918.0,80.0
17031070200,26.3,14.0,0.21,9.0,1.2909099392437755,0.0,5.0,2.0,373.0,90.0
17031062000,23.6,11.0,0.17,7.0,2.3646424867764524,1.0,3.0,2.0,346.0,64.0
17031700100,15.3,0.0,1.38,28.0,0.0,0.0,12.0,2.0,377.0,52.0
17031661100,18.5,0.0,0.0,11.0,0.0,0.0,7.0,1.0,161.0,18.0
17031671900,25.9,0.0,0.0,8.0,0.6279818101624914,0.0,5.0,1.0,63.0,6.0
17031680200,24.7,167.0,6.4,24.0,0.5184883606032744,1.0,12.0,3.0,93.0,7.0
17031680400,24.7,99.0,0.23,9.0,0.752860162942688,0.0,6.0,2.0,59.0,10.0
17031680700,24.7,109.0,0.0,7.0,0.2505500037454827,0.0,5.0,3.0,67.0,12.0
17031681100,24.7,0.0,0.0,17.0,2.2702047541115364,0.0,9.0,3.0,134.0,28.0
17031670200,25.9,0.0,0.0,6.0,0.0,0.0,6.0,2.0,70.0,6.0
17031670500,25.9,0.0,17.66,14.0,1.2651489418734625,0.0,13.0,3.0,81.0,16.0
17031670700,25.9,71.0,0.0,6.0,0.4499195853199784,0.0,7.0,2.0,157.0,29.0
17031671500,25.9,0.0,0.31,16.0,0.9667435378702464,0.0,7.0,2.0,191.0,36.0
17031671700,25.9,0.0,0.0,8.0,1.6071262612760724,0.0,7.0,2.0,40.0,7.0
17031660100,18.5,0.0,0.0,6.0,0.8458033590887994,0.0,10.0,2.0,65.0,5.0
17031660300,18.5,0.0,0.09,17.0,1.0032069136859392,1.0,6.0,2.0,563.0,87.0
17031661000,18.5,93.0,0.07,12.0,0.2692453989182924,0.0,8.0,1.0,336.0,64.0
17031640100,8.8,0.0,0.0,6.0,0.0,0.0,2.0,1.0,61.0,14.0
17031640300,8.8,0.0,26.410000000000004,21.0,0.0,0.0,5.0,2.0,282.0,28.0
17031640500,8.8,0.0,0.64,17.0,0.0,1.0,3.0,1.0,105.0,17.0
17031650300,10.7,0.0,22.26,17.0,0.4997911428454479,0.0,6.0,2.0,537.0,96.0
17031620200,12.7,0.0,4.35,11.0,0.0,0.0,7.0,2.0,573.0,48.0
17031620400,12.7,0.0,0.0,12.0,0.0,0.0,10.0,4.0,110.0,14.0
17031630900,14.6,59.0,18.83,11.0,0.0,0.0,7.0,4.0,176.0,28.0
17031630700,14.6,0.0,26.5,15.0,0.0,0.0,9.0,3.0,270.0,52.0
17031610400,15.6,0.0,0.0,4.0,0.0,0.0,9.0,1.0,317.0,36.0
17031610700,15.6,0.0,1.44,6.0,1.005442830545573,0.0,3.0,2.0,94.0,17.0
17031610900,15.6,0.0,0.0,9.0,1.002232906293545,0.0,6.0,3.0,60.0,2.0
17031611800,15.6,0.0,0.0,5.0,0.0,0.0,10.0,2.0,88.0,14.0
17031611400,15.6,0.0,8.8,6.0,0.2494618540000083,0.0,11.0,2.0,131.0,17.0
17031600500,13.0,0.0,37.35,13.0,1.1858519127693068,0.0,5.0,3.0,362.0,23.0
17031600800,13.0,0.0,1.55,9.0,0.0285515356987309,1.0,4.0,3.0,305.0,23.0
17031601300,13.0,0.0,0.0,1.0,0.0,0.0,2.0,3.0,85.0,27.0
17031720600,40.5,0.0,0.56,4.0,0.0,0.0,2.0,1.0,103.0,8.0
17031710700,18.7,134.0,1.28,12.0,0.9691799431943456,1.0,9.0,2.0,228.0,42.0
17031700200,15.3,0.0,14.3,21.0,0.0,0.0,6.0,2.0,214.0,22.0
17031690100,21.4,0.0,0.0,15.0,1.4954114411614956,0.0,9.0,2.0,52.0,2.0
17031672000,25.9,0.0,3.51,20.0,1.4881091162096771,0.0,5.0,2.0,146.0,9.0
17031670400,25.9,0.0,0.0,7.0,0.2754046016779234,0.0,5.0,2.0,59.0,13.0
17031671400,25.9,64.0,0.0,10.0,1.7428396499572638,0.0,7.0,1.0,59.0,7.0
17031660800,18.5,0.0,0.38,8.0,1.0588112541485792,0.0,9.0,2.0,206.0,44.0
17031650200,10.7,0.0,0.0,15.0,0.0,1.0,7.0,1.0,475.0,69.0
17031630800,14.6,0.0,0.0,15.0,0.0,1.0,12.0,2.0,280.0,53.0
17031611700,15.6,0.0,0.0,9.0,0.5300431066654582,0.0,10.0,2.0,90.0,20.0
17031600900,13.0,0.0,0.21,8.0,0.2505527128436769,0.0,4.0,2.0,153.0,26.0
17031580700,12.0,0.0,0.0,7.0,1.6181784547308862,0.0,10.0,3.0,212.0,24.0
17031561200,12.0,0.0,0.0,4.0,0.0,0.0,2.0,1.0,163.0,69.0
17031560300,12.0,85.0,13.31,5.0,0.0,0.0,3.0,1.0,114.0,25.0
17031550200,18.5,0.0,294.25,7.0,2.750789652885411,0.0,3.0,2.0,82.0,25.0
17031490700,22.3,0.0,4.61,4.0,1.3038837587209364,0.0,5.0,3.0,70.0,20.0
17031470100,23.7,0.0,12.21,20.0,0.5734734911039284,0.0,8.0,1.0,154.0,2.0
17031440900,20.1,0.0,18.7,9.0,0.53573401551808,0.0,4.0,0.0,143.0,22.0
17031440500,20.1,0.0,0.0,6.0,0.0,0.0,5.0,0.0,73.0,7.0
17031410900,27.5,0.0,0.24,11.0,3.634539473462947,0.0,5.0,1.0,154.0,15.0
17031420600,22.1,0.0,0.0,11.0,0.2493920971559429,1.0,6.0,1.0,155.0,33.0
17031400700,21.9,78.0,0.0,5.0,0.0,0.0,5.0,2.0,53.0,8.0
17031380500,16.9,181.0,6.73,7.0,0.3522175568635857,0.0,6.0,4.0,11.0,0.0
17031382000,16.9,297.0,0.0,10.0,0.98411985516736,0.0,10.0,2.0,124.0,26.0
17031350700,21.6,0.0,0.0,6.0,2.9648539573995305,1.0,11.0,2.0,145.0,39.0
17031330100,13.8,698.0,125.13,42.0,6.651653812845548,2.0,6.0,2.0,1613.0,172.0
17031340400,13.1,0.0,0.0,8.0,0.9174148542587524,0.0,8.0,4.0,190.0,39.0
17031301900,14.9,0.0,23.93,12.0,1.2145723787325946,0.0,8.0,1.0,160.0,3.0
17031292500,17.7,120.0,0.0,17.0,1.0055161796665943,0.0,10.0,2.0,179.0,19.0
17031300900,14.9,0.0,0.0,6.0,1.7782650028271716,1.0,13.0,2.0,351.0,50.0
17031610200,15.6,0.0,0.0,13.0,1.090724374670757,0.0,10.0,5.0,271.0,31.0
17031580500,12.0,0.0,0.0,22.0,0.9168001055675083,1.0,13.0,2.0,696.0,115.0
17031580800,12.0,0.0,0.0,5.0,0.6240475886394704,0.0,6.0,2.0,137.0,17.0
17031590200,15.0,0.0,1.42,19.0,0.0,0.0,5.0,2.0,271.0,37.0
17031590400,15.0,0.0,0.0,13.0,1.5635932723366062,0.0,5.0,1.0,80.0,21.0
17031570500,8.3,0.0,0.0,11.0,0.0,0.0,4.0,1.0,128.0,15.0
17031580300,12.0,0.0,0.0,9.0,0.9512880527603204,0.0,2.0,1.0,95.0,6.0
17031560100,12.0,0.0,0.0,7.0,0.0,0.0,6.0,1.0,89.0,5.0
17031560600,12.0,0.0,0.0,12.0,0.0,0.0,1.0,1.0,129.0,17.0
17031561100,12.0,0.0,15.96,17.0,0.0,0.0,4.0,2.0,57.0,1.0
17031530600,26.0,0.0,0.0,18.0,0.2503728763486103,0.0,4.0,0.0,81.0,8.0
17031550100,18.5,116.0,0.46,41.0,5.624944097757392,1.0,5.0,1.0,353.0,66.0
17031520200,15.8,0.0,0.67,8.0,1.7229344723782718,0.0,4.0,1.0,152.0,30.0
17031520500,15.8,0.0,0.0,13.0,4.347913808815705,0.0,4.0,0.0,75.0,3.0
17031500300,19.3,0.0,5.779999999999999,3.0,0.9487406567721974,0.0,3.0,2.0,91.0,15.0
17031510300,14.1,86.0,146.29,49.0,1.567222402762258,1.0,5.0,2.0,340.0,56.0
17031510500,14.1,0.0,18.04,10.0,0.5259622415088827,0.0,2.0,1.0,109.0,28.0
17031490600,22.3,0.0,0.0,8.0,0.9627187292232084,0.0,7.0,2.0,140.0,18.0
17031490900,22.3,190.0,0.0,47.0,2.2050681713133398,2.0,11.0,2.0,358.0,29.0
17031491100,22.3,0.0,12.33,14.0,1.0355517705763877,0.0,9.0,4.0,218.0,26.0
17031491400,22.3,60.0,38.44,28.0,0.7569659509390982,0.0,6.0,2.0,463.0,51.0
17031460700,19.3,0.0,0.0,12.0,1.610352034797158,1.0,8.0,1.0,168.0,48.0
17031461000,19.3,141.0,0.0,23.0,2.4610841918297632,2.0,5.0,1.0,261.0,22.0
17031480100,20.4,0.0,18.42,16.0,0.6851438761303976,0.0,11.0,2.0,246.0,34.0
17031490100,22.3,0.0,0.0,2.0,0.0,0.0,6.0,1.0,12.0,0.0
17031480500,20.4,0.0,3.15,21.0,2.571587161699996,0.0,9.0,2.0,115.0,7.0
17031430900,23.1,0.0,3.03,8.0,0.2503279847198117,0.0,7.0,3.0,97.0,8.0
17031431200,23.1,0.0,0.0,13.0,0.0,1.0,6.0,2.0,222.0,35.0
17031431400,23.1,87.0,111.47,20.0,3.272280212747882,0.0,7.0,1.0,218.0,19.0
17031440400,20.1,0.0,14.03,32.0,3.032840021062504,0.0,11.0,2.0,352.0,79.0
17031420700,22.1,0.0,0.0,14.0,1.2482941349551395,2.0,9.0,2.0,319.0,75.0
17031421000,22.1,33.0,0.42000000000000004,5.0,0.7091033075411364,0.0,6.0,2.0,35.0,1.0
17031421200,22.1,0.0,0.0,16.0,1.9752287701155076,0.0,9.0,2.0,126.0,14.0
17031430500,23.1,0.0,1.14,7.0,1.01791599362151,0.0,7.0,2.0,288.0,19.0
17031430800,23.1,0.0,0.0,6.0,0.0023599325607914,0.0,5.0,1.0,132.0,6.0
17031410800,27.5,38.0,1.29,6.0,1.482245079626335,0.0,5.0,1.0,581.0,72.0
17031411100,27.5,0.0,0.0,6.0,2.545428411173952,0.0,5.0,2.0,82.0,14.0
17031420500,22.1,65.0,0.0,10.0,0.0216912725492127,0.0,4.0,1.0,88.0,12.0
17031390300,28.0,81.0,0.0,10.0,1.0230998330353336,0.0,8.0,2.0,116.0,25.0
17031400100,21.9,35.0,0.0,17.0,1.827787507490384,1.0,7.0,2.0,118.0,27.0
17031400600,21.9,0.0,0.0,12.0,0.0,0.0,7.0,3.0,56.0,3.0
17031410300,27.5,0.0,0.64,2.0,0.2443278119721037,0.0,5.0,1.0,22.0,0.0
17031410600,27.5,10.0,3.22,3.0,0.9496543074110794,0.0,6.0,1.0,64.0,12.0
17031380100,16.9,116.0,11.19,9.0,2.24279482301407,0.0,9.0,3.0,136.0,21.0
17031380400,16.9,110.0,0.49,11.0,1.9067539927889632,1.0,9.0,4.0,68.0,7.0
17031380900,16.9,0.0,0.16,6.0,1.4013962298940672,0.0,4.0,2.0,68.0,2.0
17031381200,16.9,83.0,0.0,8.0,1.4038434528701351,1.0,8.0,1.0,184.0,35.0
17031381400,16.9,107.0,0.0,8.0,1.7254480888355808,2.0,6.0,2.0,173.0,30.0
17031390200,28.0,0.0,5.45,4.0,1.645722448248346,0.0,8.0,1.0,129.0,3.0
17031340600,13.1,0.0,2.53,10.0,0.2961850968640629,1.0,7.0,4.0,60.0,3.0
17031350300,21.6,0.0,0.0,12.0,2.459883951599347,0.0,8.0,3.0,151.0,1.0
17031350500,21.6,0.0,0.01,6.0,0.7149934102119025,0.0,10.0,3.0,45.0,3.0
17031351000,21.6,0.0,665.8000000000001,15.0,4.6026221978722734,2.0,9.0,2.0,182.0,19.0
17031351300,21.6,0.0,0.99,3.0,2.5095989708044684,0.0,10.0,2.0,92.0,14.0
17031351500,21.6,278.0,3.96,5.0,0.5740120569654266,0.0,7.0,4.0,20.0,8.0
17031360200,18.0,610.0,9.86,7.0,1.8901806406107216,0.0,7.0,2.0,25.0,0.0
17031360500,18.0,61.0,0.46,7.0,1.461413015167845,1.0,7.0,1.0,67.0,1.0
17031330300,13.8,0.0,5.01,4.0,1.8589589290100412,0.0,8.0,1.0,25.0,1.0
17031330500,13.8,127.0,0.0,9.0,2.4950644499537398,0.0,6.0,2.0,82.0,11.0
17031311300,10.6,0.0,3.2,17.0,1.5457387602086037,3.0,12.0,3.0,464.0,53.0
17031690600,21.4,0.0,0.0,16.0,2.7336922981452103,0.0,11.0,2.0,7.0,1.0
17031510400,14.1,0.0,445.32,11.0,8.160784039268504,0.0,8.0,3.0,111.0,1.0
17031460600,19.3,0.0,0.0,6.0,0.9612249168532954,0.0,8.0,1.0,28.0,3.0
17031440700,20.1,0.0,0.0,7.0,0.0,0.0,7.0,0.0,60.0,7.0
17031430200,23.1,154.0,0.0,19.0,2.321271077013221,0.0,7.0,2.0,158.0,15.0
17031420100,22.1,67.0,551.52,9.0,4.5831912115182485,0.0,5.0,1.0,51.0,6.0
17031410200,27.5,0.0,0.0,4.0,0.0,0.0,5.0,1.0,22.0,0.0
17031381000,16.9,172.0,9.29,6.0,0.8037180315365502,1.0,8.0,2.0,42.0,3.0
17031350200,21.6,134.0,21.91,7.0,2.601720175708309,0.0,5.0,3.0,24.0,0.0
17031360400,19.3,244.0,3.0900000000000003,7.0,3.114713889186294,2.0,8.0,2.0,52.0,0.0
17031320400,17.8,0.0,295.45,21.0,5.899676747932027,0.0,3.0,1.0,3431.0,305.0
17031310800,10.6,97.0,0.0,8.0,1.0302631933004551,1.0,11.0,2.0,541.0,76.0
17031300600,14.9,0.0,1.36,10.0,1.828616397473685,0.0,10.0,3.0,192.0,23.0
17031290800,17.7,26.0,0.0,8.0,1.029127729859982,0.0,7.0,2.0,122.0,11.0
17031282500,14.6,52.0,0.0,6.0,2.5172778939957627,0.0,11.0,3.0,32.0,9.0
17031283800,14.6,124.0,0.0,5.0,1.0352651104705797,0.0,11.0,2.0,138.0,2.0
17031281600,14.6,62.0,0.0,11.0,2.7434859604703945,1.0,8.0,4.0,151.0,26.0
17031270900,18.4,0.0,0.0,4.0,1.84506945770816,0.0,6.0,2.0,31.0,5.0
17031260100,17.9,627.0,0.0,6.0,2.668991926533084,0.0,8.0,2.0,191.0,34.0
17031251500,19.0,118.0,8.0,11.0,0.8607754641933907,0.0,13.0,2.0,256.0,48.0
17031243200,19.5,0.0,0.0,10.0,1.7355429029500615,2.0,11.0,3.0,355.0,50.0
17031241200,19.5,0.0,0.0,6.0,2.243827699182762,0.0,12.0,3.0,173.0,25.0
17031230400,16.5,16.0,1.27,6.0,1.1227561752055042,0.0,12.0,2.0,173.0,37.0
17031220900,19.9,44.0,4.91,9.0,1.9466034303624151,0.0,8.0,3.0,343.0,48.0
